"location","source","target"
"","mobilepromo.SellAllYourStuffInASnap","ඔබේ භාණ්ඩ සියල්ල ඡායාරූපයකින් විකුණන්න."
"","mobilepromo.SellStuffInSeconds","තත්පර ගණනකින් ඔබේ භාණ්ඩ විකුණාගන්න."
"","mobilepromo.SendAnSmsWithALinkToMobileVersionOfBrandOnYourPhone","For a shortcut, you can send an SMS with a link to the mobile version of <<BRAND>> on your phone (free)."
"","mobilepromo.SendBrandToNumber","<<BLACKSTRONG>><<SMS_KEYWORD>><</BLACKSTRONG>> <<BLACKSTRONG>><<NUMBER>><</BLACKSTRONG>> අංකයට යවන්න"
"","mobilepromo.site","ඔබේ ජංගම දුරකථන බ්‍රව්සරයෙන් ප්‍රවේශ වී වෙත යන්න"
"","mobilepromo.TheOfficialBrandApplicationIsNowAvailableForYourSmartphone","<<BRAND>> යෙදුම දැන් ඔබගේ smartphone සහ ටැබ්ලට් සඳහා ලබා ගත හැකිය."
"","mobilepromo.title","ඔබ පරිගණකයෙන් බැහැරව සිටින විට ඔබේ දුරකථනයෙන් <<BRAND>> මඟින් සෑම දෙයක්ම පාහේ කර ගැනීමට ඉඩ ලබා දේ."
"","mobilepromo.ToDoThisPerformTheFollowingSteps","To do this, perform the following steps."
"","mobilepromo.ToReceiveAnSmsWithLinkToBrandMobile","To receive an sms text with the direct link to <<BRAND>> mobile"
"","mobilepromo.UseLastSavedLocation","අවසන් වරට සුරැකි පිහිටීම භාවිතා කරන්න"
"","mobilepromo.ViewBrandInYourLanguage","ඔබේ දේශීය භාෂාවේ <<BRAND>> සොයන්න."
"","mobilepromo.ViewFullAdDescription","පුර්ණ තිර ඡායාරූප සමඟින් පුර්ණ දැන්වීම් විස්තර බලන්න"
"","mobilepromo.VisitOurOptimizedMobileSite","අපගේ ප්‍රශස්ත කළ ජංගම අඩවිය වෙත යන්න"
"","mobilepromo.WaitForASmsWithYourUniqueCode","ඔබගේ අසමසම කේතය සමඟින් SMS ක් ලැබෙන තෙක් රැඳී සිටින්න."
"","mobilepromo.WeCouldntFindYourCurrentLocationPleaseTryAgainOrSelectManually","අපට ඔබගේ වත්මන් ස්ථානය සොයා ගත නොහැකි විය, කරුණාකර පසුව උත්සාහ කරන්න නැතහොත් අතින් තෝරන්න"
"","mobilepromo.YouCanAccessOLXFromYourCellPhone","You can access <<BRAND>> from your cell phone 24 hours on myGlobe wap portal:"
"","mobilepromo.YourAdWillAppearOnTheMap","දැන්, ඔබේ  දැන්වීම සිතියමේ පළ කෙරෙනු ඇත"
"","mobilepromo.YouWillFindBrandOnMtsUnderBestOfWeb","You'll find <<BRAND>> on Wap-portal <<MTS>> under the heading ""Best of Web""."
"","edit_listing_step1.BackToMyListings","මගේ ලැයිස්තු වෙත ආපසු"
"","edit_listing_step1.Cancel","අවලංගු කරන්න"
"","edit_listing_step1.Category","කාණ්ඩය"
"","edit_listing_step1.Classified","ලුහුඬු දැන්වීම්"
"","edit_listing_step1.Description","විස්තරය"
"","edit_listing_step1.Email","ඊමේල්"
"","edit_listing_step1.InvalidMail","ඊමේල් ලිපිනය වැරදියි"
"","edit_listing_step1.InvalidValue","වැරදි අගය"
"","edit_listing_step1.is","is"
"","edit_listing_step1.ListingType","ලැයිස්තු වර්ගය"
"","edit_listing_step1.Location","ස්ථානය"
"","edit_listing_step1.LockedUserOrEmailA","ඔබේ ගිණුමට අගුළු වැටී ඇත. අමතන්න"
"","edit_listing_step1.LockedUserOrEmailB","Support Team"
"","edit_listing_step1.mandatoryField","අනිවාර්ය කොටුව"
"","edit_listing_step1.NextStep","ඊළඟ පියවර"
"","edit_listing_step1.Post","පළ කරන්න"
"","edit_listing_step1.Price","මිල"
"","edit_listing_step1.Title","මාතෘකාව"
"","edit_listing_step1.toBeContacted","සම්බන්ධ වී ඔබේ ලැයිස්තු සංශෝධනය කිරීමට"
"","edit_listing_step1.Update","යාවත්කාල කරන්න"
"","hellomessage.AdvancedSearch","උසස් සෙවීම"
"","hellomessage.AllListings","සියලු ලැයිස්තු"
"","hellomessage.BrowseAds","දැන්වීම් බ්‍රව්ස් කරන්න"
"","hellomessage.ClassifiedsAndMuchMore","ලුහුඬු දැන්වීම් හා තවත් බොහෝ දේවල්!"
"","hellomessage.Click","මෙතැන ක්ලික් කරන්න"
"","hellomessage.ClickHere","මෙතැන ක්ලික් කරන්න"
"","hellomessage.Distance","දුර"
"","hellomessage.Exact","හරියටම"
"","hellomessage.FreeSite","<AREA> නොමිලේ ලුහුඬු දැන්වීම්"
"","hellomessage.Hello","Hello, "
"","hellomessage.Hello!","හෙලෝ!"
"","hellomessage.Help","උපකාර"
"","hellomessage.HelpUs","නව: <<BRAND>> දැන් වීඩියෝවලට ආධාර කෙරේ! දැන්ම පළ කරන්න!"
"","hellomessage.Home","මුල් පිටුව"
"","hellomessage.ItemDetail","අයිතම විස්තරය"
"","hellomessage.ListingLanguage","හි ලැයිස්තු"
"","hellomessage.Location","ස්ථානය"
"","hellomessage.miles","සැතපුම්"
"","hellomessage.My OLX","My OLX"
"","hellomessage.Not_You?","ඔබ නොවේ"
"","hellomessage.OLX","<<BRAND>>"
"","hellomessage.Optional","වෛකල්පිත"
"","hellomessage.Or","හෝ"
"","hellomessage.Post","පළ කරන්න"
"","hellomessage.PublishFreeAd","නොමිලේ දැන්වීමක් පළ කරන්න"
"","hellomessage.Region","කලාපය"
"","hellomessage.Register","ලියාපදිංචි කරන්න"
"","hellomessage.Register2","ලියාපදිංචි කරන්න"
"","hellomessage.Search","සොයන්න"
"","hellomessage.SelectCityState","නගරය/ප්‍රාන්තය තෝරන්න"
"","hellomessage.SelectCountry","පත්තුව තෝරන්න"
"","hellomessage.Selected_Region","ස්ථානය"
"","hellomessage.Sign_In","සයින් ඉන්"
"","hellomessage.Sign_In2","සයින් ඉන්"
"","hellomessage.SiteLanguage","ලැයිස්තු:"
"","hellomessage.State","ප්‍රාන්තය"
"","hellomessage.TheWeb","වෙබ්"
"","hellomessage.VoteUrl","/index.php?a=1&newpost=1"
"","hellomessage.Welcome","ආයුබෝවන්"
"","itemheader.AddedFavorites","ප්‍රියතමයින් වෙත ඒකතු කරන ලදි"
"","itemheader.RemovedFavorites","ප්‍රියතමයින් වෙතින් ඉවත් කරන ලදි"
"","postingheader.ContactDetails","සබඳතා විස්තර"
"","postingheader.Post","පළ කරන්න"
"","posting_select_subcategory.SelectSubcategory","උප කාණ්ඩයක් තෝරන්න"
"","mybids.AuctionLost","Auction Lost"
"","mybids.AUCTION_LOST","Auction lost"
"","mybids.BIDDER_IS_HIGHEST_BIDDER","You are the highest bidder"
"","mybids.BIDDER_IS_WINNER","Winner"
"","mybids.BIDDER_NOT_BIDDED_YET","You have not bid yet"
"","mybids.BIDDER_WAS_OUTBID","You have been outbid"
"","mybids.ContactSeller","අලෙවිකරු අමතන්න"
"","mybids.CurrentBid","Current bid"
"","mybids.EditBid","Edit Bid"
"","mybids.Ends","අවසන්"
"","mybids.HighestBidder","Highest bidder"
"","mybids.MyBids","My Bids"
"","mybids.MyMaxBid","My Max Bid"
"","mybids.NoBids","You currently have no bids."
"","mybids.OutBid","OutBid"
"","mybids.PlaceBid","Place Bid"
"","mybids.Status","තත්වය"
"","mybids.Winner","Winner"
"","wap_posting_step4.Back","ආපසු"
"","wap_posting_step4.Cancel","අවලංගු කරන්න"
"","wap_posting_step4.Category","කාණ්ඩය"
"","wap_posting_step4.Change","වෙනස් කරන්න"
"","wap_posting_step4.Classified","ලුහුඬු දැන්වීම්"
"","wap_posting_step4.Description","විස්තරය"
"","wap_posting_step4.Email","ඊමේල්"
"","wap_posting_step4.InvalidMail","ඊමේල් ලිපිනය වැරදියි"
"","wap_posting_step4.InvalidValue","වැරදි අගය"
"","wap_posting_step4.is","is"
"","wap_posting_step4.ListingType","ලැයිස්තු වර්ගය"
"","wap_posting_step4.Location","ස්ථානය"
"","wap_posting_step4.LockedUserOrEmailA","ඔබේ ගිණුමට අගුළු වැටී ඇත. අමතන්න"
"","wap_posting_step4.LockedUserOrEmailB","Support Team"
"","wap_posting_step4.mandatoryField","අනිවාර්ය කොටුව"
"","wap_posting_step4.NextStep","ඊළඟ පියවර"
"","wap_posting_step4.Post","පළ කරන්න"
"","wap_posting_step4.PostingDetails","පළ කිරීම් විස්තර"
"","wap_posting_step4.Price","මිල"
"","wap_posting_step4.Title","මාතෘකාව"
"","wap_posting_step4.toBeContacted","සම්බන්ධ වී ඔබේ ලැයිස්තු සංශෝධනය කිරීමට"
"","searchheader.AdvancedSearch","උසස් සෙවීම"
"","searchheader.AllListings","සියලු ලැයිස්තු"
"","searchheader.BrowseAds","දැන්වීම් බ්‍රව්ස් කරන්න"
"","searchheader.ClassifiedsAndMuchMore","ලුහුඬු දැන්වීම් හා තවත් බොහෝ දේවල්!"
"","searchheader.ClassifiedsHelp","ලුහුඬු දැන්වීම් උපකාර"
"","searchheader.ClassifiedsHome","ලුහුඬු දැන්වීම් මුල් පිටුව"
"","searchheader.Click","මෙතැන ක්ලික් කරන්න"
"","searchheader.ClickHere","මෙතැන ක්ලික් කරන්න"
"","searchheader.Distance","දුර"
"","searchheader.Exact","හරියටම"
"","searchheader.FreeSite","<AREA> නොමිලේ ලුහුඬු දැන්වීම්"
"","searchheader.Hello","Hello, "
"","searchheader.Help","උපකාර"
"","searchheader.HelpUs","නව: <<BRAND>> දැන් වීඩියෝවලට ආධාර කෙරේ! දැන්ම පළ කරන්න!"
"","searchheader.Home","මුල් පිටුව"
"","searchheader.ItemDetail","අයිතම විස්තරය"
"","searchheader.ListingLanguage","හි ලැයිස්තු"
"","searchheader.Location","ස්ථානය"
"","searchheader.miles","සැතපුම්"
"","searchheader.Modify","වෙනස් කරන්න"
"","searchheader.My OLX","My OLX"
"","searchheader.Not_You?","ඔබ නොවේ"
"","searchheader.OLX","<<BRAND>>"
"","searchheader.Optional","වෛකල්පිත"
"","searchheader.Or","හෝ"
"","searchheader.Post","පළ කරන්න"
"","searchheader.PublishFreeAd","නොමිලේ ලුහුඬු දැන්වීමක් යොදන්න"
"","searchheader.Region","කලාපය"
"","searchheader.Register","ලියාපදිංචි කරන්න"
"","searchheader.Register2","ලියාපදිංචි කරන්න"
"","searchheader.Search","සොයන්න"
"","searchheader.SelectCityState","නගරය/ප්‍රාන්තය තෝරන්න"
"","searchheader.SelectCountry","පත්තුව තෝරන්න"
"","searchheader.Selected_Region","ස්ථානය"
"","searchheader.SiteLanguage","ලැයිස්තු:"
"","searchheader.State","ප්‍රාන්තය"
"","searchheader.TheWeb","වෙබ්"
"","searchheader.VoteUrl","/index.php?a=1&newpost=1"
"","searchheader.Welcome","ආයුබෝවන්"
"","searchzipresult.Back to change location","ආපසු ස්ථානය වෙනස් කරන්න වෙත"
"","searchzipresult.Location","ස්ථානය"
"","searchzipresult.SearchResultsFor","සෙවීම් ප්‍රතිඵල"
"","wap_posting_success.Congratulations","සුභ පැතුම්! ඔබේ දැන්වීම පළ කර  ඇත."
"","wap_posting_success.Post","පළ කරන්න"
"","wap_posting_success.view","ඔබට ඔබේ දැන්වීම බැලිය හැකිය:"
"","wap_posting_success.viewListing","දැන්වීම බලන්න"
"","myfavorites.Delete","මකන්න"
"","myfavorites.Location","ස්ථානය"
"","myfavorites.My Favorites","මගේ ප්‍රියතම දෑ"
"","myfavorites.NoFavorites","දැනට ඔබට සුරකින ලද ප්‍රියතම ලැයිස්තු නැත."
"","homefooter.BrandAroundTheWorld","<<BRAND>> ලොව වටා"
"","homeheader.AdvancedSearch","උසස් සෙවීම"
"","homeheader.AllListings","සියලු ලැයිස්තු"
"","homeheader.BrowseAds","දැන්වීම් බ්‍රව්ස් කරන්න"
"","homeheader.ClassifiedsAndMuchMore","ලුහුඬු දැන්වීම් හා තවත් බොහෝ දේවල්!"
"","homeheader.ClassifiedsHelp","ලුහුඬු දැන්වීම් උපකාර"
"","homeheader.ClassifiedsHome","ලුහුඬු දැන්වීම් මුල් පිටුව"
"","homeheader.Click","මෙතැන ක්ලික් කරන්න"
"","homeheader.ClickHere","මෙතැන ක්ලික් කරන්න"
"","homeheader.Distance","දුර"
"","homeheader.Exact","හරියටම"
"","homeheader.FreeSite","<AREA> නොමිලේ ලුහුඬු දැන්වීම්"
"","homeheader.Hello","Hello, "
"","homeheader.Help","උපකාර"
"","homeheader.HelpUs","නව: <<BRAND>> දැන් වීඩියෝවලට ආධාර කෙරේ! දැන්ම පළ කරන්න!"
"","homeheader.Home","මුල් පිටුව"
"","homeheader.InAllCategories","සියලු කාණ්ඩවල"
"","homeheader.ItemDetail","අයිතම විස්තරය"
"","homeheader.ListingLanguage","හි ලැයිස්තු"
"","homeheader.Location","ස්ථානය"
"","homeheader.miles","සැතපුම්"
"","homeheader.Modify","වෙනස් කරන්න"
"","homeheader.My OLX","My OLX"
"","homeheader.NewMessages","නව පණිවුඩ"
"","homeheader.Not_You?","ඔබ නොවේ"
"","homeheader.OLX","<<BRAND>>"
"","homeheader.Optional","වෛකල්පිත"
"","homeheader.Or","හෝ"
"","homeheader.OutbidBids","outbid bids"
"","homeheader.Post","පළ කරන්න"
"","homeheader.PublishFreeAd","නොමිලේ ලුහුඬු දැන්වීමක් යොදන්න"
"","homeheader.Region","කලාපය"
"","homeheader.Register","ලියාපදිංචි කරන්න"
"","homeheader.Register2","ලියාපදිංචි කරන්න"
"","homeheader.Search","සොයන්න"
"","homeheader.SelectCityState","නගරය/ප්‍රාන්තය තෝරන්න"
"","homeheader.SelectCountry","පත්තුව තෝරන්න"
"","homeheader.Selected_Region","ස්ථානය"
"","homeheader.Sign_In","සයින් ඉන්"
"","homeheader.Sign_In2","සයින් ඉන්"
"","homeheader.SiteLanguage","ලැයිස්තු:"
"","homeheader.State","ප්‍රාන්තය"
"","homeheader.Testimonial","සහතික"
"","homeheader.TheWeb","වෙබ්"
"","homeheader.VoteUrl","/index.php?a=1&newpost=1"
"","homeheader.WAP_ChangeLocation","වෙනස් කරන්න"
"","homeheader.Welcome","ආයුබෝවන්"
"","homeheader.YourBrowserIsOutOfDate","ඔබගේ බ්‍රව්සරය යල් පැන ගොස් තිබේ. වඩා යහපත් <<BRAND>> අත්දැකීමක් සඳහා එය නොමිලයේ යාවත්කාල කරන්න."
"","homeheader.YourFriendsWhoUseBrand","<<BRAND>> භාවිතා කරන ඔබේ මිතුරන්"
"","redirect.GoToOlxDomain","<<OLX_DOMAIN>> වෙත යන්න"
"","redirect.Wait","රැඳී සිටින්න..."
"","confirmremoveitem.BackToMyListings","මගේ ලැයිස්තු වෙත ආපසු"
"","confirmremoveitem.Cancel","අවලංගු කරන්න"
"","confirmremoveitem.Confirmation","තහවුරු කිරීම"
"","confirmremoveitem.ConfirmRemoveListing","ඔබට ඔබේ ලැයිස්තුව ඉවත් කළ යුතු බව තහවුරු කරන්න"
"","confirmremoveitem.Delete","මකන්න"
"","showactivelistings.CurrentBid","Current Bid"
"","showactivelistings.Delete","මකන්න"
"","showactivelistings.Edit","සංශෝධනය කරන්න"
"","showactivelistings.EditDetails","විස්තර සංශෝධනය"
"","showactivelistings.ErrorEdit","ඔබේ ලැයිස්තුව යාවත්කාල කිරීමේ දෝෂ"
"","showactivelistings.ErrorRemove","ඔබේ ලැයිස්තු ඉවත් කිරී‍මේ දෝෂ"
"","showactivelistings.Expires","අවලංගු වනුයේ"
"","showactivelistings.MyListings","මගේ ලැයිස්තු"
"","showactivelistings.Next","ඊළඟ"
"","showactivelistings.NoActiveListings","ඔබට දැනට සක්‍රිය ලැයිස්තු නැත"
"","showactivelistings.Previous","කළින්"
"","showactivelistings.SuccessEdit","ඔබේ ලැයිස්තුව යාවත්කාල කරන ලදි"
"","showactivelistings.SuccessRemove","ඔබේ ලැයිස්තුව ඉවත් කරන ලදි"
"","showactivelistings.Views","අදහස්"
"","myalerts.MyBids","My bids"
"","myalerts.MyFavorites","මගේ ප්‍රියතම දෑ"
"","myalerts.MyListings","මගේ ලැයිස්තු"
"","myalerts.MyMessages","මගේ පණිවුඩ"
"","myalerts.NewMessages","නව පණිවුඩ"
"","myalerts.OutbidBids","outbid bids"
"","myalerts.PersonalInformation","පෞද්ගලික තොරතුරු"
"","myolxheader.AdvancedSearch","උසස් සෙවීම"
"","myolxheader.AllListings","සියලු ලැයිස්තු"
"","myolxheader.BrowseAds","දැන්වීම් බ්‍රව්ස් කරන්න"
"","myolxheader.ClassifiedsAndMuchMore","ලුහුඬු දැන්වීම් හා තවත් බොහෝ දේවල්!"
"","myolxheader.Click","මෙතැන ක්ලික් කරන්න"
"","myolxheader.ClickHere","මෙතැන ක්ලික් කරන්න"
"","myolxheader.Distance","දුර"
"","myolxheader.Exact","හරියටම"
"","myolxheader.FreeSite","<AREA> නොමිලේ ලුහුඬු දැන්වීම්"
"","myolxheader.Hello","Hello, "
"","myolxheader.Hello!","හෙලෝ!"
"","myolxheader.Help","උපකාර"
"","myolxheader.HelpUs","නව: <<BRAND>> දැන් වීඩියෝවලට ආධාර කෙරේ! දැන්ම පළ කරන්න!"
"","myolxheader.Home","මුල් පිටුව"
"","myolxheader.ItemDetail","අයිතම විස්තරය"
"","myolxheader.ListingLanguage","හි ලැයිස්තු"
"","myolxheader.Location","ස්ථානය"
"","myolxheader.miles","සැතපුම්"
"","myolxheader.My OLX","My OLX"
"","myolxheader.Not_You?","ඔබ නොවේ"
"","myolxheader.OLX","<<BRAND>>"
"","myolxheader.Optional","වෛකල්පිත"
"","myolxheader.Or","හෝ"
"","myolxheader.Post","පළ කරන්න"
"","myolxheader.PublishFreeAd","නොමිලේ දැන්වීමක් පළ කරන්න"
"","myolxheader.Region","කලාපය"
"","myolxheader.Register","ලියාපදිංචි කරන්න"
"","myolxheader.Register2","ලියාපදිංචි කරන්න"
"","myolxheader.Search","සොයන්න"
"","myolxheader.SelectCityState","නගරය/ප්‍රාන්තය තෝරන්න"
"","myolxheader.SelectCountry","පත්තුව තෝරන්න"
"","myolxheader.Selected_Region","ස්ථානය"
"","myolxheader.SiteLanguage","ලැයිස්තු:"
"","myolxheader.State","ප්‍රාන්තය"
"","myolxheader.TheWeb","වෙබ්"
"","myolxheader.VoteUrl","/index.php?a=1&newpost=1"
"","myolxheader.Welcome","ආයුබෝවන්"
"","wap_posting_step5.DontContact","මගේ ඊමේල් ලිපිනය හෙළි නොකරන්න. භාවිතකරුවන්ට <<BRAND>> (අවශ්‍ය දුරකථනය) හරහා මා ඇමතීමට ඉඩ නොදෙන්න."
"","wap_posting_step5.DontExpose","මගේ ඊමේල් ලිපිනය හෙළි නොකරන්න. භාවිතකරුවන්ට <<BRAND>> හරහා මා ඇමතීමට ඉඩ දෙන්න."
"","wap_posting_step5.ExposeEmail","මගේ ඊමේල් ලිපිනය හෙළි කරන්න."
"","wap_posting_step5.FinalizeMsg","පළකිරීම අවසන් කිරීමට, සම්බන්ධ වීම සඳහා ඔබ වලංගු ඊමේල් ලිපිනයක් ඇතුල් කළ යුතුයි"
"","wap_posting_step5.PayPalEmail","Pay Pal ඊමේල් ලිපිනය"
"","wap_posting_step5.PhoneNumber","දුරකථන අංකය"
"","wap_posting_step5.Post","පළ කරන්න"
"","changelocationheader.Change","වෙනස් කරන්න"
"","myolxactionpanel.BackMyOlx","Back to my OLX"
"","register_mail.ActionRequired","<<BRAND>> වෙත පිළිගනිමු(අවශ්‍ය ක්‍රියාව)"
"","register_mail.ChooseCanton","කෝරළය තෝරන්න"
"","register_mail.ChooseProvince","පළාත තෝරන්න"
"","register_mail.City","නගරය"
"","register_mail.Email","ඊමේල්"
"","register_mail.ForProtection","ඔබේ ආරක්ෂාව සඳහා පහත ලින්ක් එක මත ක්ලික් කරන තෙක් හෝ එය බ්‍රව්සරයේ ලිපින කොටුව තුළට පිටපත් කර අලවන තෙක් ඔබේ ගිණුම සක්‍රිය නොවනු ඇත."
"","register_mail.Hello","හෙලෝ"
"","register_mail.Password","රහස් අංකය"
"","register_mail.Province","පළාත:"
"","register_mail.ThankYou","<<BRAND>> හා ලියාපදිංචි වීම පිළිබඳ ස්තූතියි."
"","register_mail.ThankYouForRegisteringWithBrand","<<BRAND>> හා ලියාපදිංචි වීම පිළිබඳ ස්තූතියි."
"","register_mail.Town","නගරය"
"","register_mail.Username","භාවිත නම"
"","register_mail.WeHope","අපේ වෙබ් අඩවිය භාවිතා කිරීම ඔබට සතුටක් වනු ඇතැයි අපි අපේක්ෂා කරමු,"
"","register_mail.WelcomeToOLX","<<BRAND>> වෙත පිළිගනිමු!"
"","register_mail.YouAreNowRegisteredInBrand","ඔබ දැන් <<BRAND>> හි ලියාපදිංචි වී තිබේ!"
"","register_mail.YouCanSign","පහත දැක්වෙන තොරතුරුවලින් ඔබට ඔබේ ගිණුම වෙත ඇතුල් විය හැකිය:"
"","emailsnotificationbody.Alerts","ඔබට <<BRAND>> විසින් දැන්විය යුතු සියලු අවදි පණිවුඩ තෝරන්න"
"","emailsnotificationbody.BackToMyOLX","Back to my OLX without saving"
"","emailsnotificationbody.DoYouWant","Do you want to receive alerts by email?"
"","emailsnotificationbody.Error","දෝෂය"
"","emailsnotificationbody.Group1","මට <<BRAND>> පුවත් ලිපිය ලබා ගැනීමට අවශ්‍යයි"
"","emailsnotificationbody.Group2","මට <<BRAND>> මිලට ගැනීම සහ විකිණීම ගැන උපදෙස් ලබා ගැනීමට අවශ්‍යයි"
"","emailsnotificationbody.Group3","මගේ ලැයිස්තු ගැන අදහස් දැක්වු පසු මට ඊමේල් කරන්න"
"","emailsnotificationbody.Group4","මගේ ලැයිස්තු අලුත් කළ හැකි විට මට දන්න."
"","emailsnotificationbody.MyOlxTitle","My OLX"
"","emailsnotificationbody.No","නැත"
"","emailsnotificationbody.PageTitle","My OLX - Email notifications"
"","emailsnotificationbody.PrivacySettings","රහස්‍යතා පසුතල"
"","emailsnotificationbody.SaveSettings","මගේ පසුතල සුරකින්න"
"","emailsnotificationbody.SelectAllThoseAlertsYouWantToBeInformedByBrand","ඔබට <<BRAND>> විසින් දැන්විය යුතු සියලු අවදි පණිවුඩ තෝරන්න"
"","emailsnotificationbody.Title","රහස්‍යතා පසුතල"
"","emailsnotificationbody.Yes","ඔව්"
"","toptitle.CATEGORY","<<CATEGORY>>"
"","toptitle.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","toptitle.FreeSite","<AREA> නොමිලේ ලුහුඬු දැන්වීම්"
"","toptitle.PhotosOf","හි ඡායාරූප"
"","toptitle.RealEstateIn_AREA","<AREA> හි නිශ්චල දේපළ"
"","toptitle.REGION"," - <<REGION>>"
"","mail_contactseller.Helpful_Info","<p style=""color:#f00;padding: 0pt 5px;""><strong>HELPFUL වෙතින් වන පණිවුඩය <<BRAND>></strong><br /><ul><li>ඔබේ රටට පිටතින් මිලදී ගැනීම හෝ විකිණීම සිදු නොකරන්න.</li><li>ඔබේ රටට පිටත සිට කිසිදු චෙක්පතක් පිළි නොගන්න.</li><li>කිසිවිටෙක් Western Union, Moneygram හෝ වෙනත් නිර්නාමික ගෙවීම් සේවාවක් සමග ගෙවීම් සිදු නොකරන්න.</li></ul><<AntiFraudForum>> <<AntiFraudHelp>></p>"
"","mail_contactseller.ThisMessageIs","මෙම පණිවුඩය සම්බන්ධයෙනි"
"","sitemap_path.path_part","<<ZONE>> හි නොමිලේ ලුහුඬු දැන්වීම්"
"","sitemaphtmlhead.title","<<ZONES>> හි නොමිලේ ලුහුඬු දැන්වීම්"
"","sitemap_map.Calendar","දිනදර්ශනය"
"","sitemap_map.see_all_cities","[සියලු නගර <<STATE>> බලන්න]"
"","sitemap_map.SelectDate","දත්ත තෝරන්න"
"","sitemap_map.Sitemap","අඩවිසිතියම"
"","sitemap_map.SitemapCountry","අඩවි සිතියම - <<country>>"
"","sitemap_map.SitemapCountrySelectDate","අඩවි සිතියම - <<country>> - දිනය තෝරන්න"
"","sitemap_map.SitemapCountrySelectItem","අඩවි සිතියම - <<country>> - අයිතමයක් තෝරන්න"
"","mail_placebid_buynowbuyer.CongratulationsBuyer","<strong>සුභපැතුම්!</strong><br /> ඔබ අයිතමයක් මිලට ගෙන තිබේ"
"","mail_placebid_buynowbuyer.ContactSeller","Contact the seller directly to arrange payment and delivery. <br />To avoid fraud, we recommend dealing locally, avoiding Western Union and wire transfers."
"","mail_placebid_buynowbuyer.ItemTitle","අයිතමයේ මාතෘකාව"
"","mail_placebid_buynowbuyer.LinkToItem","අයිතමය වෙත ලින්ක්"
"","mail_placebid_buynowbuyer.Price","මිල"
"","mail_placebid_buynowbuyer.SellerEmail","අලෙවිකරුගේ ඊමේල් ලිපිනය"
"","mail_placebid_buynowbuyer.SellerName","අලෙවිකරුගේ නම"
"","mail_placebid_buynowbuyer.YouPurchasedItem","ඔබ අයිතමයක් මිලට ගෙන තිබේ"
"","mail_placebid_outbidded.CurrentBid","Current bid"
"","mail_placebid_outbidded.EndingDate","අවසන් වන දිනය"
"","mail_placebid_outbidded.ItemTitle","අයිතමයේ මාතෘකාව"
"","mail_placebid_outbidded.Seller","විකුණුම්කරු"
"","mail_placebid_outbidded.ViewTheItem","View the item you’re bidding on"
"","mail_placebid_outbidded.WeAreSorry","You have been outbid for the following <<BRAND>> item"
"","mail_placebid_outbidded.YouHaveOutbid","You have been outbid for the following <<BRAND>> item"
"","mail_placebid_outbidded.YourCurrentBid","Your current bid"
"","mail_placebid_outbidded.YourMaximumBid","Your maximum bid"
"","mail_posting.AccessYourAccount","ඔබේ ගිණුම වෙත පිවිසෙන්න"
"","mail_posting.BrandManageYourListings","<<BRAND>> ඔබේ ලැයිස්තු කළමනාකරණය කරන්න"
"","mail_posting.BrandViewEditDelete","<<BRAND>>: බලන්න / සංශෝධන කරන්න / මකන්න"
"","mail_posting.Congratulations","සුභපැතුම්!"
"","mail_posting.DearFriend","<strong>Congratulations! Your listing is now live on <<BRAND>>.</strong><br /><span style='color:#ff1e00;'><strong>PLEASE KEEP THIS EMAIL</strong></span>- You can use the links below to manage your listing. <br /><br />"
"","mail_posting.DearFriend2","<strong>Congratulations! Your listing is almost live in <<BRAND>>.<br /><br />Please confirm your ad by clicking here: <a href='%s'>%s</a><br /><br />Once you visit this link, the posting process will be complete.</strong><br /><br /><span style='color:#ff1e00;'><strong>PLEASE KEEP THIS EMAIL</strong></span> - You can use the links below to manage your listing. <br /><br />"
"","mail_posting.DoNotForwardItToAnyone","එය කිසිවෙකුට යොමු නොකරන්න."
"","mail_posting.EditDeleteListingAndDeleteCommentsOnYourListing","ඔබේ ලැයිස්තු සංශෝධනය කරන්න, මකන්න එසේම ඔබේ ලැයිස්තුවල ඇති අදහස් මකන්න"
"","mail_posting.ManageYourAdEditDeleteManageComments","ඔබේ දැන්වීම කළමනාකරණය කරන්න (ඡායාරූප සංශෝධනය කරන්න, මකන්න සහ එක් කරන්න)"
"","mail_posting.OnceYouVisitThisLinkThePostingProcessWillBeCompleted","Once you visit this link, the posting process will be completed."
"","mail_posting.PleaseConfirmYourAdByClickingHere","Please confirm your ad by clicking here: <a href='%s'>%s</a>"
"","mail_posting.PleaseKeepThisEmail","කරුණාකර මෙම ඊමේල් පණිවුඩය තබාගන්න"
"","mail_posting.ToDeleteCommentsOnYourListing","ඔබේ ලැයිස්තුවේ අදහස් මැකීමට:"
"","mail_posting.ToEdit","ඔබේ ලැයිස්තු සංශෝධනය කරන්න"
"","mail_posting.ToRemove","ඔබේ ලැයිස්තු මකන්න"
"","mail_posting.ToView","ඔබේ ලැයිස්තු බලන්න"
