"location","source","target"
"","mybids.AuctionLost","Veiling verloren"
"","mybids.AUCTION_LOST","Veiling verloren"
"","mybids.BIDDER_IS_HIGHEST_BIDDER","U bent de hoogste bieder"
"","mybids.BIDDER_IS_WINNER","Winnaar"
"","mybids.BIDDER_NOT_BIDDED_YET","U heeft nog niet geboden"
"","mybids.BIDDER_WAS_OUTBID","Uw bod is overboden"
"","mybids.ContactSeller","Neem contact op met de verkoper"
"","mybids.CurrentBid","Huidige Bod"
"","mybids.EditBid","Bod bewerken"
"","mybids.Ends","Einddatum"
"","mybids.HighestBidder","Hoogste bieder"
"","mybids.MyBids","Mijn biedingen"
"","mybids.MyMaxBid","Mijn maximum bod"
"","mybids.NoBids","U heeft momenteel geen biedingen"
"","mybids.OutBid","overboden"
"","mybids.PlaceBid","Bod plaatsen"
"","mybids.Status","Status"
"","mybids.Winner","Winnaar"
"","wap_posting_step4.Back","Terug"
"","wap_posting_step4.Cancel","Annuleer"
"","wap_posting_step4.Category","Rubriek"
"","wap_posting_step4.Change","Wijzig"
"","wap_posting_step4.Classified","Advertentie"
"","wap_posting_step4.Description","Omschrijving"
"","wap_posting_step4.Email","E-mail"
"","wap_posting_step4.InvalidMail","Ongeldige e-mail"
"","wap_posting_step4.InvalidValue","Ongeldige waarde"
"","wap_posting_step4.is","is"
"","wap_posting_step4.ListingType","Soort advertentie "
"","wap_posting_step4.Location","Locatie"
"","wap_posting_step4.LockedUserOrEmailA","Je account is geblokkeerd. Neem contact op met ons"
"","wap_posting_step4.LockedUserOrEmailB","Support Team"
"","wap_posting_step4.mandatoryField","verplicht veld"
"","wap_posting_step4.NextStep","Volgende stap"
"","wap_posting_step4.Post","Plaatsen"
"","wap_posting_step4.PostingDetails","Plaatsingsgegevens"
"","wap_posting_step4.Price","Prijs"
"","wap_posting_step4.Title","Titel"
"","wap_posting_step4.toBeContacted","om contacten te leggen en je advertentie te bewerken"
"","searchheader.AdvancedSearch","Uitgebreid zoeken"
"","searchheader.AllListings","Alle advertenties "
"","searchheader.BrowseAds","Door advertenties bladeren"
"","searchheader.ClassifiedsAndMuchMore","Advertenties en nog veel meer!"
"","searchheader.ClassifiedsHelp","Advertenties Help"
"","searchheader.ClassifiedsHome","Advertenties Home"
"","searchheader.Click","Klik hier"
"","searchheader.ClickHere","Klik hier"
"","searchheader.Distance","Afstand"
"","searchheader.Exact","Exact"
"","searchheader.FreeSite","<AREA> Gratis advertenties"
"","searchheader.Hello","Hallo,"
"","searchheader.Help","Help"
"","searchheader.HelpUs","Nieuw: <<BRAND>> ondersteunt nu ook video's. Plaats nu een advertentie!"
"","searchheader.Home","Home"
"","searchheader.ItemDetail","Artikelgegevens"
"","searchheader.ListingLanguage","Advertenties in"
"","searchheader.Location","Locatie"
"","searchheader.miles","mijl"
"","searchheader.Modify","WIJZIGEN"
"","searchheader.My OLX","Mijn OLX"
"","searchheader.Not_You?","iemand anders"
"","searchheader.OLX","<<BRAND>>"
"","searchheader.Optional","niet verplicht"
"","searchheader.Or","of"
"","searchheader.Post","Plaatsen"
"","searchheader.PublishFreeAd","Plaats een gratis advertentie"
"","searchheader.Region","Regio"
"","searchheader.Register","Registreren"
"","searchheader.Register2","Registreer"
"","searchheader.Search","Zoeken"
"","searchheader.SelectCityState","Kies stad/staat"
"","searchheader.SelectCountry","Kies land"
"","searchheader.Selected_Region","Locatie"
"","searchheader.SiteLanguage","Advertenties in:"
"","searchheader.State","Staat"
"","searchheader.TheWeb","Internet"
"","searchheader.VoteUrl","/index.php?a=1&nieuwgeplaatst=1"
"","searchheader.Welcome","Welkom"
"","searchzipresult.Back to change location","Terug naar Wijzig locatie"
"","searchzipresult.Location","Locatie"
"","searchzipresult.SearchResultsFor","Zoekresultaten voor"
"","wap_posting_success.Congratulations","Je advertentie is geplaatst"
"","wap_posting_success.Post","Plaatsen"
"","wap_posting_success.view","Je kunt je advertentie bekijken op:"
"","wap_posting_success.viewListing","Bekijk advertentie"
"","myfavorites.Delete","Verwijder"
"","myfavorites.Location","Locatie"
"","myfavorites.My Favorites","Mijn favorieten"
"","myfavorites.NoFavorites","Je hebt momenteel geen favoriete advertenties."
"","homefooter.BrandAroundTheWorld","<<BRAND>> overal ter wereld"
"","homeheader.AdvancedSearch","Uitgebreid zoeken"
"","homeheader.AllListings","Alle advertenties"
"","homeheader.BrowseAds","Door advertenties bladeren"
"","homeheader.ClassifiedsAndMuchMore","Advertenties en nog veel meer!"
"","homeheader.ClassifiedsHelp","Advertenties Help"
"","homeheader.ClassifiedsHome","Advertenties Home"
"","homeheader.Click","Klik hier"
"","homeheader.ClickHere","Klik hier"
"","homeheader.Distance","Afstand"
"","homeheader.Exact","Exact"
"","homeheader.FreeSite","<AREA> Gratis advertenties"
"","homeheader.Hello","Hallo,"
"","homeheader.Help","Help"
"","homeheader.HelpUs","Nieuw: <<BRAND>> ondersteunt nu ook video's. Plaats nu een advertentie!"
"","homeheader.Home","Home"
"","homeheader.InAllCategories","In alle categorieën"
"","homeheader.ItemDetail","Artikelgegevens"
"","homeheader.ListingLanguage","Advertenties in"
"","homeheader.Location","Locatie"
"","homeheader.miles","mijl"
"","homeheader.Modify","WIJZIG"
"","homeheader.My OLX","Mijn OLX"
"","homeheader.NewMessages","nieuwe berichten"
"","homeheader.Not_You?","iemand anders"
"","homeheader.OLX","<<BRAND>>"
"","homeheader.Optional","niet verplicht"
"","homeheader.Or","of"
"","homeheader.OutbidBids","overboden biedingen"
"","homeheader.Post","Plaatsen"
"","homeheader.PublishFreeAd","Plaats een gratis advertentie"
"","homeheader.Region","Regio"
"","homeheader.Register","Registreren"
"","homeheader.Register2","Registreren"
"","homeheader.Search","Zoeken"
"","homeheader.SelectCityState","Kies stad/staat"
"","homeheader.SelectCountry","Kies land"
"","homeheader.Selected_Region","Locatie"
"","homeheader.Sign_In","Inloggen"
"","homeheader.Sign_In2","Inloggen"
"","homeheader.SiteLanguage","Advertenties in:"
"","homeheader.State","Staat"
"","homeheader.Testimonial","Testimonials"
"","homeheader.TheWeb","Internet"
"","homeheader.VoteUrl","/index.php?a=1&nieuwgeplaatst=1"
"","homeheader.WAP_ChangeLocation","Wijzig"
"","homeheader.Welcome","Welkom"
"","homeheader.YourBrowserIsOutOfDate","Je browser is verouderd. Voer een gratis upgrade uit voor een betere <<BRAND>>-ervaring."
"","homeheader.YourFriendsWhoUseBrand","Je vrienden die <<BRAND>> gebruiken"
"","redirect.GoToOlxDomain","Ga naar <<OLX_DOMAIN>>"
"","redirect.Wait","Wacht..."
"","confirmremoveitem.BackToMyListings","Terug naar mijn advertenties"
"","confirmremoveitem.Cancel","Annuleer"
"","confirmremoveitem.Confirmation","Bevestiging"
"","confirmremoveitem.ConfirmRemoveListing","Bevestig dat je je advertentie wilt verwijderen"
"","confirmremoveitem.Delete","Verwijderen"
"","showactivelistings.CurrentBid","Huidig Bod"
"","showactivelistings.Delete","Verwijderen"
"","showactivelistings.Edit","Bewerken"
"","showactivelistings.EditDetails","Gegevens bewerken"
"","showactivelistings.ErrorEdit","Fout tijdens het bijwerken van je advertentie"
"","showactivelistings.ErrorRemove","Fout tijdens het verwijderen van je advertentie"
"","showactivelistings.Expires","Vervalt"
"","showactivelistings.MyListings","Mijn advertenties"
"","showactivelistings.Next","Volgende"
"","showactivelistings.NoActiveListings","Je hebt momenteel geen actieve advertenties"
"","showactivelistings.Previous","Vorige"
"","showactivelistings.SuccessEdit","Je advertentie is bijgewerkt"
"","showactivelistings.SuccessRemove","Je advertentie is verwijderd"
"","showactivelistings.Views","Aantal keren bekeken"
"","myalerts.MyBids","Mijn biedingen"
"","myalerts.MyFavorites","Mijn favorieten"
"","myalerts.MyListings","Mijn advertenties"
"","myalerts.MyMessages","Mijn berichten"
"","myalerts.NewMessages","nieuwe berichten"
"","myalerts.OutbidBids","overboden biedingen"
"","myalerts.PersonalInformation","Persoonlijke gegevens"
"","myolxheader.AdvancedSearch","Uitgebreid zoeken"
"","myolxheader.AllListings","Alle advertenties"
"","myolxheader.BrowseAds","Door advertenties bladeren"
"","myolxheader.ClassifiedsAndMuchMore","Advertenties en nog veel meer!"
"","myolxheader.Click","Klik hier"
"","myolxheader.ClickHere","Klik hier"
"","myolxheader.Distance","Afstand"
"","myolxheader.Exact","Exact"
"","myolxheader.FreeSite","<AREA> Gratis advertenties"
"","myolxheader.Hello","Hallo"
"","myolxheader.Hello!","Hallo!"
"","myolxheader.Help","Help"
"","myolxheader.HelpUs","Nieuw: <<BRAND>> ondersteunt nu ook video's. Plaats nu een advertentie!"
"","myolxheader.Home","Home"
"","myolxheader.ItemDetail","Artikelgegevens"
"","myolxheader.ListingLanguage","Advertenties in"
"","myolxheader.Location","Locatie"
"","myolxheader.miles","mijl"
"","myolxheader.My OLX","Mijn OLX"
"","myolxheader.Not_You?","iemand anders"
"","myolxheader.OLX","<<BRAND>>"
"","myolxheader.Optional","niet verplicht"
"","myolxheader.Or","of"
"","myolxheader.Post","Plaatsen"
"","myolxheader.PublishFreeAd","Plaats een gratis advertentie"
"","myolxheader.Region","Regio"
"","myolxheader.Register","Registreren"
"","myolxheader.Register2","Registreren"
"","myolxheader.Search","Zoeken"
"","myolxheader.SelectCityState","Kies stad/staat"
"","myolxheader.SelectCountry","Kies land"
"","myolxheader.Selected_Region","Locatie"
"","myolxheader.SiteLanguage","Advertenties in:"
"","myolxheader.State","Staat"
"","myolxheader.TheWeb","Internet"
"","myolxheader.VoteUrl","/index.php?a=1&nieuwgeplaatst=1"
"","myolxheader.Welcome","Welkom"
"","wap_posting_step5.DontContact","Mijn e-mailadres verbergen. Gebruikers mogen niet via <<BRAND>> contact met mij opnemen. (telefoonnummer vereist)."
"","wap_posting_step5.DontExpose","Mijn e-mailadres verbergen. Gebruikers mogen via <<BRAND>> contact met mij opnemen."
"","wap_posting_step5.ExposeEmail","Mijn e-mailadres niet verbergen."
"","wap_posting_step5.FinalizeMsg","Voor het voltooien van je advertentie moet je een geldig e-mailadres opgeven, zodat er contact met je kan worden opgenomen."
"","wap_posting_step5.PayPalEmail","E-mail PayPal"
"","wap_posting_step5.PhoneNumber","Telefoonnummer"
"","wap_posting_step5.Post","Plaatsen"
"","changelocationheader.Change","Wijzigen"
"","myolxactionpanel.BackMyOlx","Terug naar Mijn OLX"
"","register_mail.ActionRequired","Welkom bij <<BRAND>> (Nog te Activeren)"
"","register_mail.ChooseCanton","Selecteer Distrikt"
"","register_mail.ChooseProvince","Kies Provincie"
"","register_mail.City","Stad"
"","register_mail.Email","e-mail"
"","register_mail.ForProtection","Uit veiligheidsoverwegingen zal uw account pas geactiveerd worden als u op onderstaande link klikt of de link naar uw browser kopiëert. "
"","register_mail.Hello","Hallo"
"","register_mail.Password","wachtwoord"
"","register_mail.Province","Provincie:"
"","register_mail.ThankYou","Hartelijk dank voor je registratie bij <<BRAND>>."
"","register_mail.ThankYouForRegisteringWithBrand","Bedankt voor je registratie bij <<BRAND>>."
"","register_mail.Town","Plaats"
"","register_mail.Username","gebruikersnaam"
"","register_mail.WeHope","We wensen je veel plezier op onze website."
"","register_mail.WelcomeToOLX","Welkom bij <<BRAND>>!"
"","register_mail.YouAreNowRegisteredInBrand","Je bent nu geregistreerd bij <<BRAND>>!"
"","register_mail.YouCanSign","Je kunt je met de volgende gegevens aanmelden bij je account:"
"","emailsnotificationbody.Alerts","Kies alle waarschuwingen die <<BRAND>> je moet sturen"
"","emailsnotificationbody.BackToMyOLX","Terug naar mijn OLX zonder op te slaan"
"","emailsnotificationbody.DoYouWant","Wilt u waarschuwingen ontvangen per e-mail?"
"","emailsnotificationbody.Error","Foutmelding"
"","emailsnotificationbody.Group1","Ik wil de <<BRAND>>-nieuwsbrief ontvangen"
"","emailsnotificationbody.Group2","Ik wil advies ontvangen over kopen en verkopen op <<BRAND>>"
"","emailsnotificationbody.Group3","Stuur mij een e-mail als een gebruiker een opmerking bij mijn advertentie(s) plaatst"
"","emailsnotificationbody.Group4","Waarschuw mij wanneer ik mijn advertentie omhoog kan plaatsen"
"","emailsnotificationbody.MyOlxTitle","Mijn OLX"
"","emailsnotificationbody.No","nee"
"","emailsnotificationbody.PageTitle","Mijn OLX - E-mailwaarschuwingen"
"","emailsnotificationbody.PrivacySettings","Persoonlijke instellingen"
"","emailsnotificationbody.SaveSettings","Mijn instellingen opslaan"
"","emailsnotificationbody.SelectAllThoseAlertsYouWantToBeInformedByBrand","Kies alle waarschuwingen die <<BRAND>> je moet sturen"
"","emailsnotificationbody.Title","Persoonlijke instellingen"
"","emailsnotificationbody.Yes","ja "
"","toptitle.CATEGORY","<<CATEGORY>>"
"","toptitle.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","toptitle.FreeSite","<AREA> Gratis advertenties"
"","toptitle.PhotosOf","Foto's van"
"","toptitle.RealEstateIn_AREA","Onroerend goed in <AREA>"
"","toptitle.REGION"," - <<REGION>>"
"","mail_contactseller.Helpful_Info","<p style=""color:#f00;padding: 0pt 5px;""><strong>NUTTIGE INFORMATIE VAN <<BRAND>></strong><br /><ul><li>Koop of verkoop geen artikelen in of uit het buitenland.</li><li>Accepteer GEEN cheques uit het buitenland.</li><li>Betaal nooit met Western Union, Moneygram of andere anonieme betaaldiensten.</li></ul><<AntiFraudForum>> <<AntiFraudHelp>></p>"
"","mail_contactseller.ThisMessageIs","Dit bericht gaat over"
"","sitemap_path.path_part","Gratis advertenties in <<ZONE>>"
"","sitemaphtmlhead.title","Gratis advertenties in <<ZONES>>"
"","sitemap_map.Calendar","Kalender"
"","sitemap_map.see_all_cities","[Bekijk alle plaatsen in <<STATE>>]"
"","sitemap_map.SelectDate","Selecteer datum"
"","sitemap_map.Sitemap","Siteoverzicht"
"","sitemap_map.SitemapCountry","Siteoverzicht - <<country>>"
"","sitemap_map.SitemapCountrySelectDate","Siteoverzicht - <<country>> - Selecteer datum"
"","sitemap_map.SitemapCountrySelectItem","Siteoverzicht - <<country>> - Selecteer een item"
"","mail_placebid_buynowbuyer.CongratulationsBuyer","<strong>Gefeliciteerd! </strong><br /> U heeft een item gekocht"
"","mail_placebid_buynowbuyer.ContactSeller","Neem rechtstreeks contact op met de verkoper voor de afhandeling van betaling en levering.  <br />Voorkom fraude, we raden u aan lokaal te handelen om betalingen via Western Union en overboekingen te vermijden."
"","mail_placebid_buynowbuyer.ItemTitle","Titel item"
"","mail_placebid_buynowbuyer.LinkToItem","Link naar Item"
"","mail_placebid_buynowbuyer.Price","Prijs"
"","mail_placebid_buynowbuyer.SellerEmail","e-mailadres verkoper"
"","mail_placebid_buynowbuyer.SellerName","Naam Verkoper"
"","mail_placebid_buynowbuyer.YouPurchasedItem","U heeft een item gekocht"
"","mail_placebid_outbidded.CurrentBid","Huidige Bod"
"","mail_placebid_outbidded.EndingDate","einddatum"
"","mail_placebid_outbidded.ItemTitle","Item Titel"
"","mail_placebid_outbidded.Seller","verkoper"
"","mail_placebid_outbidded.ViewTheItem","Bekijk het item waarop u biedt"
"","mail_placebid_outbidded.WeAreSorry","U bent overboden bij het volgende <<BRAND>> item"
"","mail_placebid_outbidded.YouHaveOutbid","Uw bod voor het volgende <<BRAND>> artikel is overboden geworden"
"","mail_placebid_outbidded.YourCurrentBid","Uw huidige bod"
"","mail_placebid_outbidded.YourMaximumBid","Uw maximum bod"
"","mail_posting.AccessYourAccount","Toegang tot je account"
"","mail_posting.BrandManageYourListings","<<BRAND>> - je advertenties beheren"
"","mail_posting.BrandViewEditDelete","<<BRAND>>: bekijken / bewerken / verwijderen"
"","mail_posting.Congratulations","Gefeliciteerd!"
"","mail_posting.DearFriend","<strong>Proficiat! Je advertentie is nu live op <<BRAND>>.</strong><br /><span style='color:#ff1e00;'><strong>DEZE E-MAIL A.U.B. BEWAREN</strong></span>- Je kunt onderstaande links gebruiken je advertentie te beheren. <br /><br />"
"","mail_posting.DearFriend2","<strong>Congratulations! Your listing is almost live in OLX.<br /><br />Please confirm your ad by clicking here: <a href='%s'>%s</a><br /><br />Once you visit this link, the posting process will be complete.</strong><br /><br /><span style='color:#ff1e00;'><strong>PLEASE KEEP THIS EMAIL</strong></span> - You can use the links below to manage your listing. <br /><br />"
"","mail_posting.DoNotForwardItToAnyone","Aan niemand doorsturen."
"","mail_posting.EditDeleteListingAndDeleteCommentsOnYourListing","Advertenties (die via dit e-mailadres zijn geplaatst) bewerken en verwijderen en opmerkingen bij advertenties (die via dit e-mailadres zijn geplaatst) verwijderen"
"","mail_posting.ManageYourAdEditDeleteManageComments","BEHEER UW ADVERTENTIE (BEWERK, VERWIJDER, VOEG AFBEELDINGEN TOE)"
"","mail_posting.OnceYouVisitThisLinkThePostingProcessWillBeCompleted","Once you visit this link, the posting process will be completed."
"","mail_posting.PleaseConfirmYourAdByClickingHere","Please confirm your ad by clicking here: <a href='%s'>%s</a>"
"","mail_posting.PleaseKeepThisEmail","DEZE E-MAIL A.U.B. BEWAREN"
"","mail_posting.ToDeleteCommentsOnYourListing","Klik hier om opmerkingen bij je advertenties te verwijderen:"
"","mail_posting.ToEdit","Bewerk je advertentie"
"","mail_posting.ToRemove","Verwijder je advertentie"
"","mail_posting.ToView","Bekijk je advertentie"
"","mail_posting.YouCanTake","Maak van de gelegenheid gebruik om je bij <<BRAND>> te registreren, <ul><li>zodat je je advertenties eenvoudiger kunt beheren.</li><li>De registratie gaat snel en is bovendien gratis.</li></ul><<REGISTERLINK>>Klik hier<</REGISTERLINK>> om je te registreren."
"","mail_posting.YouCanUseLinksBelowToManageListings","Je kunt je advertentie beheren met behulp van de onderstaande links."
"","mail_posting.YourAdHasBeenPublished","Je advertentie is geplaatst"
"","mail_posting.YourAdIsAlmostLiveInBrand","Your ad is almost live in <<BRAND>>."
"","mail_posting.YourAdIsNowLiveOnBrand","Je advertentie is nu live op <<BRAND>>."
"","mail_posting.YourListingIsNowLiveOnBrand","Je advertentie is geplaatst op <<BRAND>>."
"","mail_tellafriend.subject","Ik dacht dat je interesse zou hebben in deze <<BRAND>> advertentie"
"","mail_placebid_buynowseller.BuyerEmail","E-mailadres koper"
"","mail_placebid_buynowseller.BuyerName","Naam Koper"
"","mail_placebid_buynowseller.CongratulationsSeller","<strong>Gefeliciteerd!</strong><br /> Uw Nu Kopen item is verkocht"
"","mail_placebid_buynowseller.ContactBuyer","Neem rechtstreeks contact op met de verkoper voor de afhandeling van betaling en levering. <br /> Voorkom fraude, we raden u aan lokaal te handelen om betalingen via Western Union en overboekingen te vermijden."
"","mail_placebid_buynowseller.ItemTitle","Titel item"
"","mail_placebid_buynowseller.LinkToItem","Link naar Item"
"","mail_placebid_buynowseller.Price","Prijs"
"","mail_placebid_buynowseller.YourItemSold","Uw product is verkocht!"
"","mail_placebid_highbidder.CurrentBid","Huidig Bod"
"","mail_placebid_highbidder.EndingDate","einddatum"
"","mail_placebid_highbidder.ItemTitle","Item Titel"
"","mail_placebid_highbidder.Seller","Verkoper"
"","mail_placebid_highbidder.ViewTheItem","Bekijk het item waarop u aan het bieden bent"
"","mail_placebid_highbidder.YouAre","U bent de nieuwe hoogste bieder"
"","mail_placebid_highbidder.YouAreCurrently","<strong>Gefeliciteerd!</strong><br />U bent momenteel de hoogste bieder voor het volgende <<BRAND>> item"
"","mail_placebid_highbidder.YourCurrentBid","Uw huidige bod"
"","mail_placebid_highbidder.YourMaximumBid","Uw maximum bod"
"","widget_content.AllSite","Hele site"
"","widget_content.AllSubCategories","Alle"
"","widget_content.LListings","Nieuwste advertenties"
"","widget_content.Login","Aanmelden"
"","widget_content.LoginButton","Aanmelden"
"","widget_content.LoginError","Verkeerde gebruikersnaam of wachtwoord."
"","widget_content.Logout","Afmelden"
"","widget_content.MyAListings","Mijn actieve advertenties"
"","widget_content.MyMessages","Mijn berichten"
"","widget_content.MyOLX","Mijn <<BRAND>>"
"","widget_content.myOlxActiveListings","Actieve advertenties"
"","widget_content.myOlxMessages","Mijn berichten"
"","widget_content.Password","wachtwoord"
"","widget_content.Post","Plaatsen"
"","widget_content.Register","Registreren"
"","widget_content.Search","Zoeken"
"","widget_content.SearchButton","Zoeken"
"","widget_content.UserName","gebruikersnaam"
"","widget_template_myolx_active_listings.AccessDenied","Toegang geweigerd"
"","widget_template_myolx_active_listings.FirstPage","Eerst"
"","widget_template_myolx_active_listings.LastPage","Laatst"
"","widget_template_myolx_active_listings.NextPage","Volgende"
"","widget_template_myolx_active_listings.NotFound","Je hebt geen actieve advertenties"
"","widget_template_myolx_active_listings.PageIndicator","Pagina"
"","widget_template_myolx_active_listings.PreviousPage","Vorige"
"","widget_template_myolx_active_listings.Title","Titel"
"","widget_editmenu.AllStates","Meer"
"","widget_editmenu.Country","Land"
"","widget_editmenu.ItemsQty","Aantal artikelen"
"","widget_editmenu.Language","Taal"
"","widget_editmenu.SaveButton","Opslaan"
"","widget_editmenu.State","staat"
"","widget_template_myolx_messages.AccessDenied","Toegang geweigerd"
"","widget_template_myolx_messages.Date","Datum"
"","widget_template_myolx_messages.FirstPage","Eerst"
"","widget_template_myolx_messages.LastPage","Laatst"
"","widget_template_myolx_messages.NextPage","Volgende"
"","widget_template_myolx_messages.NotFound","Je hebt geen berichten"
"","widget_template_myolx_messages.PageIndicator","Pagina"
"","widget_template_myolx_messages.PreviousPage","Vorige"
"","widget_template_myolx_messages.Sender","Afzender"
"","widget_template_listitems.FirstPage","Eerst"
"","widget_template_listitems.LastPage","Laatst"
"","widget_template_listitems.NextPage","Volgende"
"","widget_template_listitems.NotFound","Er zijn geen resultaten gevonden voor de opgegeven trefwoorden"
"","widget_template_listitems.PageIndicator","Pagina"
"","widget_template_listitems.PreviousPage","Vorige"
"","bidsuccess.BackToListing","Terug naar item"
"","bidsuccess.BidAccepted","Uw bod werd geaccepteerd. U bent de huidige hoogste bieder. Klik op één van beide onderstaande links om verder te gaan."
"","bidsuccess.Congratulations","Gefeliciteerd!!!"
"","bidsuccess.CurrentBid","Huidige bod: "
"","wapbids.AuctionEnded","De veiling is beëindigd."
"","wapbids.AuctionNotFound","De veiling is niet geldig of niet gevonden"
"","wapbids.AuctionNotLive","De veiling is niet live."
"","wapbids.BackToListing","Terug naar item"
"","wapbids.BidderIsSeller","Het spijt ons: u kunt niet bieden op uw eigen item."
"","wapbids.BidderIsTheHighestBidder","U bent momenteel de hoogste bieder van deze veiling."
"","wapbids.BidderWasOutbid","Uw bod werd geaccepteerd, maar u bent overboden door een andere bieder.  Waarschijnlijk gebeurde dit doordat een andere bieder eerder zijn maximale bod had geplaatst. Om verder te gaan klikt u op één van de twee links hieronder."
"","wapbids.FatalError","Er is een fout opgetreden bij het plaatsen van een bod op de veiling."
"","wapbids.IncorrectBidAmount","Het spijt ons. Het bod dat u invoerde bevat onherkenbare gegevens. Voer het nogmaals in aub."
"","wapbids.Instructions","De software zal het bod namens u blijven verhogen tot een maximum dat u hieronder aangeeft en zal onbekend blijven voor andere gebruikers. Geef simpelweg aan welk bedrag u bereid bent te betalen voor het produkt en klik op verwerken. (verhoog) uw bod in deze veiling totdat u overboden bent door een andere bieder. Bedenk goed wat u bereidt bent te betalen voor dit product. Veel succes!"
"","wapbids.MaximumBidAmount","Bod Maximaal Bedrag"
"","wapbids.MaximunBidsAllowed","MaximaleBiedingenToegestaan"
"","wapbids.NotHighEnough","Sorry, het huidige hoogste bod is hoger dan uw bod. "
"","wapbids.PlaceBid","Plaats Bod"
"","buynow.BackListingImg","<div align=""center""><br /><br /><img src=""images/buttons/btn_user_backto.gif"" border=""0"" alt=""terug naar lijst""></div>"
"","buynow.BackToListing","Terug naar item"
"","buynow.BuyerIsSeller","Het spijt ons: u kunt niet bieden op uw eigen item."
"","buynow.BuyNow","Koop Nu"
"","buynow.BuyNowAmount","Koop Nu Bedrag:"
"","buynow.BuyNowInstructions","U heeft gekozen voor de  ""Koop Nu"" manier om bovenstaand artikel te kopen. Als u wenst door te gaan en het artikel onmiddellijk wilt aanschaffen voor onderstaande prijs,  klik dan op de ""Koop Nu"" button. Hiermee zal de veiling worden gesloten zodat u en de verkoper de transactie kunnen afronden."
"","buynow.Continue","Verder"
"","buynow.FatalError","Er is een fout opgetreden bij het afronden van het proces."
"","buynow.ItemEnded","Het item is geeindigd."
"","buynow.ItemNotFound","Het item is niet geldig of werd niet gevonden"
"","buynow.ItemNotLive","Het item is niet live."
"","buynowsuccess.BackToListing","Terug naar item"
"","buynowsuccess.BuyNowReceived","Uw ""Nu Kopen"" bod is ontvangen. Contacteer a.u.b. de verkoper om de transactie verder af te ronden."
"","buynowsuccess.Congratulations","Gefeliciteerd!!!"
"","buynowsuccess.CurrentBid","Huidige bod: "
"","flag_item.BackToListing","Terug naar advertentie"
"","flag_item.FlagItem","Meld advertentie"
"","flag_item.Instructions","Help ons de site schoon te houden. Klik op één van de links als je een ongewenste advertenties wilt doorgeven"
"","flag_item.Miscategorized","Verkeerd gecategoriseerd"
"","flag_item.Prohibited","Verboden"
"","flag_item.Spam","Spam"
"","flag_item_success.ApproximatelyPercentOfAllBrandPostingsAreRemovedThroughCommunityFlagging","Ongeveer 5% van alle <<BRAND>>-advertenties wordt verwijderd als gevolg van meldingen van gebruikers"
"","flag_item_success.BackToListing","Terug naar advertentie"
"","flag_item_success.ContinueBrowsingOnBrand","Doorgaan met bladeren op <<BRAND>>"
"","flag_item_success.FlagItem","Meld advertentie"
"","flag_item_success.Mistake","Maak je geen zorgen als je per ongeluk een artikel hebt gemarkeerd. Er zijn meerdere markeringen nodig om een advertentie te beïnvloeden."
"","flag_item_success.OnBehalf","Namens <<BRAND>> hartelijk dank dat je de moeite hebt genomen om een advertentie te markeren."
"","flag_item_success.OnBehalfOfBrandThanksForTakingTheTimeToFlag","Namens het <<BRAND>>-team bedankt voor het melden van de advertentie."
"","flag_item_success.PercentOfPostingsRemovedByFlaggingAreInViolationOfTheBrandTermsOfUse","Van de advertenties die als gevolg van meldingen worden verwijderd, is 90% in strijd met de <<BRAND>>-gebruiksvoorwaarden"
"","flag_item_success.PostingsRemoved","Van de advertenties die door markeringen zijn verwijderd, maakte 90% inbreuk op de <<BRAND>>-gebruiksvoorwaarden"
"","flag_item_success.Thanks","Bedankt voor het markeren!"
"","flag_item_success.ThanksForFlagging","Bedankt voor het markeren!"
"","registerheader.Register","Registreren"
"","itemcomments.Add a comment","Opmerking toevoegen"
"","itemcomments.AddComment","&#187; Opmerking toevoegen"
"","itemcomments.Back to listing","Terug naar advertentie"
"","itemcomments.CancelComment","Annuleer opmerking"
"","itemcomments.CommentAdded","Bedankt voor je opmerking!"
"","itemcomments.CommentErrorCommentEmpty","Typ je opmerking."
"","itemcomments.CommentErrorEmail","Vul je e-mailadres opnieuw in. Het gecontroleerde e-mailadres komt niet overeen met het opgegeven e-mailadres."
"","itemcomments.CommentErrorEmailEmpty","Vul e-mailadres in."
"","itemcomments.CommentErrorNameEmpty","Vul je naam in."
"","itemcomments.CommentMaxLengthPartA","(Max. lengte"
"","itemcomments.CommentMaxLengthPartB","tekens)"
"","itemcomments.CommentNewCommentPublished","Je opmerking is geplaatst."
"","itemcomments.CommentPosted","Opmerking geplaatst."
"","itemcomments.CommentRemoveMessage","[spam en aanstootgevende berichten worden verwijderd]"
"","itemcomments.CommentsFormComment","Opmerking:"
"","itemcomments.CommentsFormEmail","E-mail:"
"","itemcomments.CommentsFormName","Naam:"
"","itemcomments.CommentsFormTitle","Opmerkingen"
"","itemcomments.ContactSeller","Reageren op advertentie"
"","itemcomments.From","van"
"","itemcomments.LeaveComment","&#187; Laat een opmerking achter"
"","itemcomments.LeaveYourComment","Plaats je opmerking:"
"","itemcomments.Name","Naam:"
"","itemcomments.Next","Volgende"
"","itemcomments.NoComments","Geef als eerste een opmerking bij deze advertentie!"
"","itemcomments.PostComment","Plaats opmerking"
"","itemcomments.Previous","Vorige"
"","itemcomments.Says","zegt:"
